DateTime,O2,CO2,WVP,FR,BP,RH,TempRH,Analog_1,Analog_2,Analog_3,Analog_4,Analog_5,Analog_6,Analog_7,Analog_8,Thermo_1,Thermo_2,Thermo_3,Thermo_4,DigitalOut
3/17/22 15:01:24,20.86613,6.07E-02,2.778593,178.0038,101.1574,60.87233,31.26972,2.584273,2.584235,2.584438,2.58432,2.584098,2.58437,2.584022,2.584106,-1000,-1000,-1000,-1000,0
3/17/22 15:01:25,20.86632,6.07E-02,2.778585,189.3864,101.1575,60.87283,31.26922,2.584189,2.584271,2.584407,2.584333,2.5841,2.584361,2.584074,2.584132,-1000,-1000,-1000,-1000,0
3/17/22 15:01:26,20.86649,0.0612111,2.778395,180.4568,101.1572,60.87265,31.26899,2.584151,2.584263,2.58439,2.584292,2.584098,2.584348,2.584054,2.584175,-1000,-1000,-1000,-1000,0
3/17/22 15:01:27,20.86617,6.11E-02,2.778209,194.0686,101.1572,60.87218,31.26795,2.584241,2.584281,2.584441,2.584296,2.584121,2.584406,2.584008,2.58418,-1000,-1000,-1000,-1000,0
3/17/22 15:01:28,20.86622,6.12E-02,2.7782,195.3376,101.1576,60.87434,31.26727,2.584223,2.584286,2.584489,2.58426,2.58416,2.584435,2.584012,2.584136,-1000,-1000,-1000,-1000,0
3/17/22 15:01:29,20.86637,0.0611825,2.778518,190.8276,101.1573,60.87653,31.26788,2.584287,2.584294,2.584462,2.584308,2.584079,2.58445,2.583972,2.584136,-1000,-1000,-1000,-1000,0
3/17/22 15:01:30,20.866,6.07E-02,2.778314,209.4014,101.1579,60.87831,31.26685,2.584147,2.584269,2.584404,2.584252,2.584158,2.584427,2.58404,2.584171,-1000,-1000,-1000,-1000,0
3/17/22 15:01:31,20.86612,6.13E-02,2.777816,201.7375,101.1581,60.8792,31.26344,2.584228,2.584255,2.584386,2.584239,2.584103,2.584456,2.58405,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:01:32,20.86586,6.12E-02,2.778608,189.6598,101.1583,60.87945,31.26838,2.58428,2.584185,2.584484,2.584266,2.584165,2.584413,2.584069,2.584081,-1000,-1000,-1000,-1000,0
3/17/22 15:01:33,20.8659,6.10E-02,2.778265,197.637,101.1582,60.87895,31.26635,2.584158,2.584229,2.584496,2.584315,2.584105,2.584374,2.584059,2.584092,-1000,-1000,-1000,-1000,0
3/17/22 15:01:34,20.8658,6.13E-02,2.777731,204.7388,101.1581,60.87747,31.26315,2.584234,2.584327,2.584415,2.584247,2.584112,2.584428,2.583971,2.584088,-1000,-1000,-1000,-1000,0
3/17/22 15:01:35,20.86583,6.06E-02,2.777674,210.1965,101.1584,60.87919,31.26254,2.584204,2.584216,2.584435,2.584252,2.58407,2.584327,2.584022,2.584144,-1000,-1000,-1000,-1000,0
3/17/22 15:01:36,20.86588,6.10E-02,2.77782,208.4753,101.1574,60.88103,31.26294,2.584213,2.584235,2.584445,2.584286,2.584085,2.584368,2.584033,2.584135,-1000,-1000,-1000,-1000,0
3/17/22 15:01:37,20.86584,6.11E-02,2.778099,216.7383,101.1578,60.88253,31.26427,2.584184,2.584218,2.584404,2.584202,2.584124,2.584388,2.583982,2.584105,-1000,-1000,-1000,-1000,0
3/17/22 15:01:38,20.86564,6.13E-02,2.777764,210.7374,101.1583,60.8848,31.26215,2.584253,2.584248,2.584466,2.584358,2.584108,2.584355,2.584031,2.584136,-1000,-1000,-1000,-1000,0
3/17/22 15:01:39,20.86604,6.07E-02,2.778227,214.3494,101.159,60.88643,31.26579,2.584152,2.584229,2.58441,2.584188,2.584099,2.584341,2.584022,2.584165,-1000,-1000,-1000,-1000,0
3/17/22 15:01:40,20.8656,6.05E-02,2.77884,214.27,101.158,60.89137,31.26641,2.584206,2.584287,2.584494,2.584279,2.584061,2.584372,2.584039,2.584092,-1000,-1000,-1000,-1000,0
3/17/22 15:01:41,20.86563,6.08E-02,2.779058,218.9858,101.1579,60.89195,31.26762,2.584154,2.584258,2.584454,2.584252,2.584088,2.584445,2.584056,2.584049,-1000,-1000,-1000,-1000,0
3/17/22 15:01:42,20.86564,6.05E-02,2.779239,217.2885,101.1577,60.89352,31.26831,2.584154,2.584241,2.584411,2.584251,2.584134,2.58435,2.584072,2.584128,-1000,-1000,-1000,-1000,0
3/17/22 15:01:43,20.86574,6.07E-02,2.778852,204.0336,101.1574,60.89861,31.2646,2.58415,2.584243,2.584363,2.584285,2.584139,2.584382,2.58392,2.584151,-1000,-1000,-1000,-1000,0
3/17/22 15:01:44,20.8655,6.05E-02,2.779461,178.186,101.158,60.8983,31.26866,2.584241,2.584212,2.584403,2.584296,2.584129,2.584424,2.583987,2.584139,-1000,-1000,-1000,-1000,0
3/17/22 15:01:45,20.86548,6.09E-02,2.77912,182.2046,101.1586,60.90141,31.26528,2.584222,2.584358,2.584379,2.584241,2.584191,2.584402,2.584046,2.584107,-1000,-1000,-1000,-1000,0
3/17/22 15:01:46,20.86541,6.08E-02,2.77916,193.4422,101.1589,60.90519,31.26443,2.584194,2.58429,2.584461,2.584276,2.584128,2.584417,2.584011,2.584102,-1000,-1000,-1000,-1000,0
3/17/22 15:01:47,20.86611,6.08E-02,2.778753,203.3654,101.1583,60.90175,31.26225,2.584173,2.584252,2.584399,2.584295,2.584125,2.584404,2.583988,2.584089,-1000,-1000,-1000,-1000,0
3/17/22 15:01:48,20.86588,0.0610312,2.779047,198.7377,101.1588,60.90138,31.26471,2.584205,2.584244,2.584409,2.584296,2.58411,2.58439,2.584045,2.584176,-1000,-1000,-1000,-1000,0
3/17/22 15:01:49,20.86598,6.12E-02,2.778913,205.1979,101.1575,60.90241,31.2634,2.584206,2.584174,2.58443,2.584223,2.584069,2.584343,2.584036,2.584113,-1000,-1000,-1000,-1000,0
3/17/22 15:01:50,20.86564,6.05E-02,2.778286,207.2494,101.1577,60.9047,31.25905,2.58423,2.584255,2.58447,2.584319,2.584076,2.584342,2.584033,2.584126,-1000,-1000,-1000,-1000,0
3/17/22 15:01:51,20.86545,6.16E-02,2.77874,210.101,101.1586,60.90673,31.26133,2.584231,2.584256,2.584427,2.584282,2.584166,2.584383,2.584019,2.584133,-1000,-1000,-1000,-1000,0
3/17/22 15:01:52,20.86585,6.15E-02,2.778789,207.5716,101.159,60.91279,31.2599,2.584205,2.58428,2.58442,2.584306,2.584127,2.584352,2.584032,2.584125,-1000,-1000,-1000,-1000,0
3/17/22 15:01:53,20.86569,6.13E-02,2.779062,188.0567,101.1592,60.91293,31.26181,2.584129,2.584198,2.584481,2.584283,2.58414,2.584392,2.583989,2.584105,-1000,-1000,-1000,-1000,0
3/17/22 15:01:54,20.86571,6.09E-02,2.778712,176.7892,101.1581,60.91204,31.25975,2.584233,2.584186,2.584521,2.584283,2.584136,2.584386,2.584003,2.584153,-1000,-1000,-1000,-1000,0
3/17/22 15:01:55,20.86594,6.14E-02,2.778537,184.6882,101.1582,60.91042,31.2581,2.584242,2.584219,2.58445,2.584362,2.584111,2.584396,2.584051,2.584157,-1000,-1000,-1000,-1000,0
3/17/22 15:01:56,20.86583,6.09E-02,2.778343,179.5323,101.1577,60.91036,31.25778,2.584182,2.584243,2.584485,2.58427,2.584102,2.584454,2.584024,2.584093,-1000,-1000,-1000,-1000,0
3/17/22 15:01:57,20.86598,6.10E-02,2.778715,186.6505,101.1577,60.91444,31.25895,2.584159,2.584288,2.584466,2.58427,2.584156,2.584422,2.584025,2.584107,-1000,-1000,-1000,-1000,0
3/17/22 15:01:58,20.86603,6.11E-02,2.779397,195.3973,101.1572,60.91866,31.26205,2.584189,2.584261,2.584447,2.584257,2.584152,2.584427,2.584051,2.584218,-1000,-1000,-1000,-1000,0
3/17/22 15:01:59,20.86669,6.12E-02,2.778786,206.3097,101.1567,60.91981,31.25816,2.584155,2.584286,2.584458,2.584238,2.584203,2.58446,2.584071,2.584092,-1000,-1000,-1000,-1000,0
3/17/22 15:02:0,20.86605,6.10E-02,2.778758,210.2583,101.1569,60.91928,31.25782,2.584228,2.584265,2.584445,2.584256,2.584167,2.584396,2.584062,2.584084,-1000,-1000,-1000,-1000,0
3/17/22 15:02:1,20.86605,6.06E-02,2.778719,211.8105,101.1569,60.92115,31.25704,2.584205,2.584306,2.584436,2.584299,2.584134,2.584378,2.584034,2.584132,-1000,-1000,-1000,-1000,0
3/17/22 15:02:2,20.86632,6.10E-02,2.778538,195.3116,101.1566,60.92138,31.25583,2.584236,2.584259,2.5844,2.584298,2.584134,2.584334,2.584079,2.584123,-1000,-1000,-1000,-1000,0
3/17/22 15:02:3,20.86623,6.09E-02,2.779051,181.5122,101.1561,60.9245,31.25817,2.584233,2.584266,2.584484,2.584276,2.584171,2.584376,2.584044,2.584179,-1000,-1000,-1000,-1000,0
3/17/22 15:02:4,20.86604,6.03E-02,2.778912,182.2759,101.1561,60.92089,31.25833,2.584151,2.584258,2.584449,2.584268,2.584139,2.584368,2.584046,2.584116,-1000,-1000,-1000,-1000,0
3/17/22 15:02:5,20.86671,6.03E-02,2.778461,188.6025,101.1561,60.91974,31.25581,2.584221,2.584256,2.584462,2.584298,2.584091,2.584357,2.584056,2.584112,-1000,-1000,-1000,-1000,0
3/17/22 15:02:6,20.86653,6.06E-02,2.778595,190.4575,101.1557,60.92032,31.25649,2.584187,2.58415,2.584519,2.584239,2.58417,2.584339,2.583994,2.584167,-1000,-1000,-1000,-1000,0
3/17/22 15:02:7,20.86607,6.12E-02,2.778382,199.5355,101.1556,60.92051,31.25673,2.584245,2.584277,2.584443,2.584267,2.584108,2.584354,2.584038,2.584135,-1000,-1000,-1000,-1000,0
3/17/22 15:02:8,20.86655,0.0611169,2.77895,202.7617,101.1555,60.92038,31.25787,2.584293,2.584242,2.584478,2.584314,2.584176,2.58435,2.583978,2.584142,-1000,-1000,-1000,-1000,0
3/17/22 15:02:9,20.86622,6.10E-02,2.77812,205.6365,101.1555,60.92281,31.25277,2.584206,2.584248,2.584429,2.584306,2.584146,2.58439,2.58402,2.584022,-1000,-1000,-1000,-1000,0
3/17/22 15:02:10,20.8663,6.07E-02,2.778506,208.6687,101.1553,60.9253,31.25449,2.584306,2.584165,2.584401,2.584273,2.584093,2.584394,2.583981,2.584062,-1000,-1000,-1000,-1000,0
3/17/22 15:02:11,20.86631,6.14E-02,2.778741,209.3495,101.1555,60.92968,31.25465,2.584268,2.584149,2.584446,2.58428,2.584114,2.584401,2.584041,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:02:12,20.86637,6.11E-02,2.778627,191.5795,101.1555,60.9296,31.25487,2.584165,2.584213,2.584432,2.584323,2.584145,2.584432,2.584063,2.584189,-1000,-1000,-1000,-1000,0
3/17/22 15:02:13,20.86594,6.06E-02,2.778392,193.3208,101.1564,60.92964,31.25336,2.584186,2.584195,2.584437,2.584331,2.584126,2.58434,2.583994,2.584133,-1000,-1000,-1000,-1000,0
3/17/22 15:02:14,20.86655,6.08E-02,2.77805,199.0003,101.1553,60.92591,31.25143,2.584203,2.584288,2.584446,2.584305,2.584105,2.584417,2.584027,2.584133,-1000,-1000,-1000,-1000,0
3/17/22 15:02:15,20.86645,0.0613978,2.778301,210.7844,101.1553,60.92619,31.25294,2.584221,2.584204,2.584476,2.584301,2.584111,2.58434,2.583985,2.584167,-1000,-1000,-1000,-1000,0
3/17/22 15:02:16,20.86661,6.12E-02,2.778354,204.1449,101.1566,60.92354,31.25393,2.58422,2.584256,2.58436,2.584316,2.584044,2.584467,2.584076,2.584107,-1000,-1000,-1000,-1000,0
3/17/22 15:02:17,20.86618,6.13E-02,2.778523,202.733,101.157,7.50E-31,31.25536,2.584157,2.584241,2.584407,2.584272,2.584172,2.584373,2.583992,2.584096,-1000,-1000,-1000,-1000,0
3/17/22 15:02:18,20.866,6.12E-02,2.779138,208.0417,101.1576,60.92535,31.25848,2.584186,2.58423,2.584494,2.584331,2.584062,2.584339,2.583924,2.584039,-1000,-1000,-1000,-1000,0
3/17/22 15:02:19,20.86568,6.06E-02,2.779225,210.6486,101.1576,60.92508,31.25911,2.584167,2.58421,2.584477,2.58428,2.584044,2.584354,2.583996,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:02:20,20.86605,6.12E-02,2.779009,206.9904,101.1578,60.92701,31.25719,2.584226,2.58429,2.58446,2.584266,2.584024,2.584405,2.584029,2.58414,-1000,-1000,-1000,-1000,0
3/17/22 15:02:21,20.86591,6.07E-02,2.778869,187.1572,101.1576,60.92685,31.25573,2.58422,2.58429,2.584417,2.584217,2.584149,2.584408,2.584006,2.584088,-1000,-1000,-1000,-1000,0
3/17/22 15:02:22,20.86628,6.09E-02,2.77897,185.9832,101.1582,60.92707,31.25692,2.584183,2.584291,2.584424,2.584329,2.584135,2.584432,2.583967,2.584118,-1000,-1000,-1000,-1000,0
3/17/22 15:02:23,20.86587,6.10E-02,2.778552,188.6332,101.1586,60.92795,31.25402,2.584131,2.584248,2.584424,2.584277,2.584146,2.584367,2.584006,2.584102,-1000,-1000,-1000,-1000,0
3/17/22 15:02:24,20.86558,6.07E-02,2.778492,196.8468,101.1593,60.92782,31.25368,2.584259,2.584214,2.584459,2.584217,2.584121,2.584411,2.58403,2.584109,-1000,-1000,-1000,-1000,0
3/17/22 15:02:25,20.86543,0.0606472,2.778766,191.3699,101.1594,60.93217,31.25416,2.584173,2.584226,2.584399,2.584169,2.584112,2.584361,2.583969,2.584155,-1000,-1000,-1000,-1000,0
3/17/22 15:02:26,20.86567,6.05E-02,2.778421,206.2636,101.1588,60.92936,31.25278,2.584194,2.584227,2.584467,2.584323,2.584081,2.584358,2.584036,2.584172,-1000,-1000,-1000,-1000,0
3/17/22 15:02:27,20.86554,6.02E-02,2.778307,208.2755,101.159,60.92761,31.25257,2.584163,2.584257,2.584445,2.584326,2.584141,2.58439,2.584079,2.584117,-1000,-1000,-1000,-1000,0
3/17/22 15:02:28,20.86587,6.01E-02,2.778575,207.2177,101.1582,60.92622,31.25447,2.584218,2.58424,2.584433,2.584274,2.584128,2.584395,2.584027,2.58418,-1000,-1000,-1000,-1000,0
3/17/22 15:02:29,20.86583,0.0596527,2.7783,210.7466,101.1587,60.92529,31.25289,2.584168,2.58426,2.584446,2.584256,2.584126,2.584388,2.583971,2.584048,-1000,-1000,-1000,-1000,0
3/17/22 15:02:30,20.86599,5.98E-02,2.777788,191.7047,101.1588,60.92104,31.25118,2.584172,2.58424,2.584423,2.584269,2.584117,2.584355,2.584041,2.584109,-1000,-1000,-1000,-1000,0
3/17/22 15:02:31,20.86638,6.02E-02,2.777251,190.6965,101.1593,60.92324,31.24715,2.584196,2.584221,2.584415,2.584269,2.584152,2.584359,2.583937,2.584065,-1000,-1000,-1000,-1000,0
3/17/22 15:02:32,20.86594,6.04E-02,2.778086,203.0696,101.159,60.92523,31.25169,2.584238,2.584238,2.584454,2.584289,2.584118,2.584363,2.583967,2.584129,-1000,-1000,-1000,-1000,0
3/17/22 15:02:33,20.86678,6.09E-02,2.777553,211.1202,101.1573,60.92676,31.24855,2.584209,2.584211,2.584439,2.584285,2.58411,2.584392,2.584064,2.584119,-1000,-1000,-1000,-1000,0
3/17/22 15:02:34,20.86662,6.06E-02,2.77788,209.787,101.1575,60.92763,31.24775,2.584209,2.584254,2.584402,2.584235,2.584126,2.584386,2.584045,2.584075,-1000,-1000,-1000,-1000,0
3/17/22 15:02:35,20.86638,6.06E-02,2.777703,187.6812,101.1571,7.50E-31,31.2485,2.584165,2.58429,2.584442,2.5842,2.584101,2.584371,2.584093,2.584094,-1000,-1000,-1000,-1000,0
3/17/22 15:02:36,20.86634,6.02E-02,2.777995,200.3073,101.1573,60.92948,31.25006,2.58418,2.584248,2.584422,2.584292,2.584134,2.584349,2.584022,2.584128,-1000,-1000,-1000,-1000,0
3/17/22 15:02:37,20.86641,6.03E-02,2.778832,205.2238,101.1572,60.93087,31.25554,2.584217,2.58428,2.584474,2.584288,2.584097,2.584353,2.584083,2.58413,-1000,-1000,-1000,-1000,0
3/17/22 15:02:38,20.86694,6.04E-02,2.779164,178.0833,101.1576,60.93106,31.25631,2.584166,2.584292,2.584481,2.584285,2.584139,2.584316,2.584061,2.584102,-1000,-1000,-1000,-1000,0
3/17/22 15:02:39,20.86678,6.09E-02,2.779084,186.9478,101.1574,60.93408,31.25562,2.58419,2.584193,2.584446,2.584263,2.584112,2.584408,2.584058,2.584104,-1000,-1000,-1000,-1000,0
3/17/22 15:02:40,20.86656,6.07E-02,2.778819,194.0131,101.1571,60.93512,31.25365,2.584213,2.584179,2.5845,2.584228,2.584072,2.584407,2.584028,2.584165,-1000,-1000,-1000,-1000,0
3/17/22 15:02:41,20.867,6.07E-02,2.778389,206.899,101.1572,60.93925,31.24973,2.584165,2.584258,2.584492,2.584251,2.584017,2.584343,2.58404,2.584099,-1000,-1000,-1000,-1000,0
3/17/22 15:02:42,20.86629,6.11E-02,2.778278,211.3324,101.1575,60.94347,31.24804,2.584233,2.584264,2.584412,2.584268,2.584094,2.584306,2.58401,2.584157,-1000,-1000,-1000,-1000,0
3/17/22 15:02:43,20.86625,6.12E-02,2.778143,210.1296,101.1587,60.94439,31.24669,2.584257,2.584219,2.584393,2.584249,2.584124,2.584406,2.584087,2.584118,-1000,-1000,-1000,-1000,0
3/17/22 15:02:44,20.86647,6.09E-02,2.778391,211.7477,101.1592,60.94644,31.24767,2.584224,2.584228,2.584458,2.584314,2.584208,2.584313,2.58395,2.584175,-1000,-1000,-1000,-1000,0
3/17/22 15:02:45,20.86588,6.06E-02,2.778318,190.1096,101.1597,60.94652,31.24718,2.584202,2.584228,2.584421,2.584325,2.584158,2.584388,2.584003,2.584161,-1000,-1000,-1000,-1000,0
3/17/22 15:02:46,20.86606,6.07E-02,2.777788,202.908,101.1598,60.94889,31.24314,2.58419,2.584264,2.584424,2.584274,2.584138,2.584366,2.583984,2.584167,-1000,-1000,-1000,-1000,0
3/17/22 15:02:47,20.86676,6.08E-02,2.777915,188.3628,101.1598,60.94463,31.24517,2.584178,2.584216,2.584428,2.584286,2.584131,2.584408,2.58406,2.584172,-1000,-1000,-1000,-1000,0
3/17/22 15:02:48,20.86605,6.04E-02,2.778194,200.4305,101.16,60.94419,31.24707,2.58415,2.584213,2.584406,2.584303,2.584133,2.584298,2.584038,2.584127,-1000,-1000,-1000,-1000,0
3/17/22 15:02:49,20.86608,6.03E-02,2.778582,207.9131,101.1604,60.94587,31.24988,2.584179,2.584177,2.584367,2.584248,2.584078,2.584362,2.584029,2.584132,-1000,-1000,-1000,-1000,0
3/17/22 15:02:50,20.86622,6.07E-02,2.778788,202.1906,101.1601,60.94419,31.25183,2.584185,2.584208,2.58444,2.584289,2.584158,2.58434,2.58402,2.584169,-1000,-1000,-1000,-1000,0
3/17/22 15:02:51,20.8666,6.02E-02,2.778786,195.6762,101.1602,60.94485,31.25062,2.584194,2.584216,2.584468,2.584244,2.584083,2.584366,2.584013,2.584194,-1000,-1000,-1000,-1000,0
3/17/22 15:02:52,20.86613,6.05E-02,2.778317,196.238,101.1607,60.9446,31.24774,2.584165,2.584201,2.584395,2.584287,2.584174,2.584386,2.584038,2.584095,-1000,-1000,-1000,-1000,0
3/17/22 15:02:53,20.86626,6.13E-02,2.778654,199.8016,101.1606,60.94962,31.24866,2.584141,2.584216,2.58443,2.584301,2.584095,2.584389,2.584059,2.584128,-1000,-1000,-1000,-1000,0
3/17/22 15:02:54,20.86641,0.0603123,2.778726,206.226,101.1607,60.95228,31.24723,2.584209,2.584217,2.584422,2.584303,2.584123,2.58436,2.584,2.584114,-1000,-1000,-1000,-1000,0
3/17/22 15:02:55,20.86645,6.00E-02,2.778588,206.1938,101.1595,60.95625,31.24608,2.584139,2.584267,2.584438,2.584249,2.584112,2.584377,2.584074,2.584195,-1000,-1000,-1000,-1000,0
3/17/22 15:02:56,20.86673,6.01E-02,2.778825,216.7913,101.1594,60.96023,31.24644,2.584256,2.58423,2.584461,2.58428,2.58411,2.584436,2.584078,2.584173,-1000,-1000,-1000,-1000,0
3/17/22 15:02:57,20.86686,0.060273,2.778897,200.1148,101.1599,60.96209,31.24636,2.584231,2.584189,2.584384,2.584355,2.584131,2.584358,2.584075,2.584133,-1000,-1000,-1000,-1000,0
3/17/22 15:02:58,20.86635,6.04E-02,2.77911,182.463,101.1603,60.96655,31.24894,2.584209,2.584223,2.584439,2.584279,2.584134,2.584417,2.584072,2.584078,-1000,-1000,-1000,-1000,0
3/17/22 15:02:59,20.86595,6.03E-02,2.778886,196.7847,101.1614,60.96852,31.24443,2.584195,2.584245,2.584403,2.584308,2.584125,2.58432,2.584042,2.58411,-1000,-1000,-1000,-1000,0
3/17/22 15:03:0,20.86597,6.01E-02,2.779628,212.2076,101.1617,60.97161,31.24824,2.584144,2.584253,2.584399,2.584272,2.584142,2.584377,2.584025,2.58418,-1000,-1000,-1000,-1000,0
3/17/22 15:03:1,20.86596,0.0603615,2.779223,217.8704,101.1618,60.96716,31.24696,2.584154,2.584212,2.584416,2.584302,2.584164,2.58436,2.584089,2.584196,-1000,-1000,-1000,-1000,0
3/17/22 15:03:2,20.86624,5.99E-02,2.779491,213.5671,101.1611,60.96783,31.24846,2.584121,2.584242,2.584388,2.584308,2.584129,2.584378,2.583996,2.584113,-1000,-1000,-1000,-1000,0
3/17/22 15:03:3,20.86608,6.00E-02,2.779373,196.673,101.1614,60.96702,31.24795,2.584159,2.584246,2.584425,2.58434,2.584131,2.584365,2.58404,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:03:4,20.86616,5.99E-02,2.779421,193.0003,101.1616,60.96805,31.24795,2.584221,2.58421,2.584474,2.584338,2.584118,2.584411,2.584006,2.58412,-1000,-1000,-1000,-1000,0
3/17/22 15:03:5,20.86611,6.04E-02,2.779026,202.0714,101.1621,60.96526,31.24626,2.584161,2.58425,2.584417,2.584313,2.584106,2.584351,2.584099,2.584111,-1000,-1000,-1000,-1000,0
3/17/22 15:03:6,20.86647,5.98E-02,2.778688,212.9673,101.1619,60.96392,31.2445,2.584201,2.584233,2.584331,2.584358,2.584079,2.584401,2.584032,2.584146,-1000,-1000,-1000,-1000,0
3/17/22 15:03:7,20.86615,5.99E-02,2.77861,190.4051,101.1624,60.96452,31.24384,2.584166,2.58415,2.584447,2.584328,2.584124,2.584368,2.58403,2.584142,-1000,-1000,-1000,-1000,0
3/17/22 15:03:8,20.86608,5.95E-02,2.778138,203.5806,101.1632,60.96512,31.24068,2.584177,2.58425,2.584438,2.584261,2.584178,2.584428,2.584092,2.584148,-1000,-1000,-1000,-1000,0
3/17/22 15:03:9,20.86628,5.98E-02,2.778085,214.8528,101.1637,60.95831,31.24231,2.584183,2.584229,2.584461,2.584298,2.584178,2.584392,2.584024,2.584145,-1000,-1000,-1000,-1000,0
3/17/22 15:03:10,20.86642,5.98E-02,2.777889,209.8423,101.1644,60.95668,31.24133,2.584158,2.584203,2.584451,2.584323,2.584198,2.58437,2.584068,2.58419,-1000,-1000,-1000,-1000,0
3/17/22 15:03:11,20.86626,0.0604388,2.777602,219.0159,101.1642,60.95289,31.24175,2.584187,2.584247,2.584465,2.584264,2.584152,2.584403,2.583966,2.58414,-1000,-1000,-1000,-1000,0
3/17/22 15:03:12,20.86643,6.08E-02,2.77793,189.3951,101.1634,60.95567,31.24209,2.584208,2.584265,2.584473,2.584298,2.584112,2.584372,2.584011,2.584167,-1000,-1000,-1000,-1000,0
3/17/22 15:03:13,20.86665,6.08E-02,2.778044,199.5944,101.1635,60.9546,31.24311,2.584222,2.584219,2.584441,2.584282,2.584085,2.584386,2.584076,2.584141,-1000,-1000,-1000,-1000,0
3/17/22 15:03:14,20.86596,6.07E-02,2.777617,190.1708,101.164,60.95551,31.23885,2.584167,2.584288,2.584407,2.584312,2.584115,2.584416,2.584026,2.584129,-1000,-1000,-1000,-1000,0
3/17/22 15:03:15,20.86621,6.02E-02,2.777921,202.0042,101.1637,60.9568,31.24041,2.584254,2.584266,2.58447,2.584276,2.584065,2.584383,2.584044,2.584106,-1000,-1000,-1000,-1000,0
3/17/22 15:03:16,20.86616,6.03E-02,2.778399,209.8535,101.1646,60.95621,31.2449,2.58425,2.584263,2.584428,2.584284,2.584103,2.58436,2.584017,2.584108,-1000,-1000,-1000,-1000,0
3/17/22 15:03:17,20.86621,6.02E-02,2.777803,203.7827,101.1653,60.95298,31.24206,2.584171,2.584293,2.584444,2.58428,2.584133,2.584413,2.58399,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:03:18,20.86629,6.05E-02,2.777935,183.7663,101.1652,60.9523,31.24301,2.584201,2.584164,2.584338,2.584256,2.58415,2.584388,2.584042,2.584141,-1000,-1000,-1000,-1000,0
3/17/22 15:03:19,20.86641,6.04E-02,2.77773,199.801,101.1648,60.95343,31.24147,2.584173,2.58427,2.584415,2.584232,2.584068,2.584365,2.58408,2.584141,-1000,-1000,-1000,-1000,0
3/17/22 15:03:20,20.86618,6.00E-02,2.777684,199.3912,101.165,60.95132,31.24179,2.584158,2.584237,2.584516,2.584365,2.584093,2.584344,2.584006,2.584141,-1000,-1000,-1000,-1000,0
3/17/22 15:03:21,20.86637,6.01E-02,2.777992,190.0916,101.1658,60.95213,31.2435,2.584225,2.584274,2.584396,2.584335,2.584115,2.584388,2.584045,2.584121,-1000,-1000,-1000,-1000,0
3/17/22 15:03:22,20.86648,6.04E-02,2.777432,200.5091,101.1659,60.95052,31.24016,2.584228,2.584193,2.584496,2.584278,2.584122,2.584372,2.584008,2.584074,-1000,-1000,-1000,-1000,0
3/17/22 15:03:23,20.8664,0.0599547,2.777588,213.0735,101.1652,60.94966,31.24166,2.584188,2.584299,2.584409,2.584308,2.584138,2.584314,2.584033,2.584161,-1000,-1000,-1000,-1000,0
3/17/22 15:03:24,20.867,6.00E-02,2.777666,198.873,101.1647,60.95044,31.24193,2.584105,2.58418,2.584473,2.5843,2.584081,2.584367,2.58405,2.584115,-1000,-1000,-1000,-1000,0
3/17/22 15:03:25,20.86713,6.02E-02,2.777477,204.8462,101.1646,60.95259,31.24011,2.584229,2.584225,2.58446,2.584245,2.584109,2.584368,2.584055,2.58409,-1000,-1000,-1000,-1000,0
3/17/22 15:03:26,20.86642,5.96E-02,2.777505,192.0986,101.1642,60.9581,31.2387,2.584249,2.584217,2.584387,2.584284,2.584078,2.584464,2.584067,2.584107,-1000,-1000,-1000,-1000,0
3/17/22 15:03:27,20.86666,5.96E-02,2.778256,207.4099,101.1632,60.96143,31.24235,2.584179,2.584272,2.584419,2.584335,2.584137,2.584347,2.584026,2.58407,-1000,-1000,-1000,-1000,0
3/17/22 15:03:28,20.86728,0.0596988,2.779121,210.7004,101.1627,60.96649,31.24687,2.584188,2.584206,2.584461,2.584302,2.584113,2.584346,2.584025,2.58406,-1000,-1000,-1000,-1000,0
3/17/22 15:03:29,20.86654,5.94E-02,2.779366,210.1618,101.1639,60.97496,31.24607,2.584204,2.584234,2.584442,2.584258,2.584156,2.584442,2.584027,2.584017,-1000,-1000,-1000,-1000,0
3/17/22 15:03:30,20.86686,5.92E-02,2.779624,214.6093,101.1635,60.98152,31.24535,2.584128,2.584262,2.584485,2.584306,2.584114,2.584383,2.584009,2.584154,-1000,-1000,-1000,-1000,0
3/17/22 15:03:31,20.86683,5.90E-02,2.779238,216.6543,101.1635,60.98591,31.24216,2.584212,2.584224,2.584453,2.584196,2.584179,2.584354,2.583993,2.584151,-1000,-1000,-1000,-1000,0
3/17/22 15:03:32,20.86673,5.93E-02,2.779424,213.1968,101.1636,60.98845,31.2421,2.584203,2.584252,2.584449,2.584331,2.584128,2.584392,2.584026,2.584105,-1000,-1000,-1000,-1000,0
3/17/22 15:03:33,20.86745,0.0597089,2.779652,209.9618,101.1628,60.99317,31.24215,2.584181,2.584252,2.58443,2.584292,2.584047,2.584373,2.583944,2.584109,-1000,-1000,-1000,-1000,0
